video_uid,conversation_uid,conversation_id,level_label,stage,trajectory_type,n_turns,lag,lag_distance_observed,lag_distance_null_mean,lag_distance_null_sd,lag_distance_z
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Beginning,joint,13,3,0.992889511537384,1.0063108125581963,0.027106030995764103,-0.49514076859536016
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,End,joint,13,1,1.0053375601517744,1.0042210124626931,0.016009488992995823,0.06974286871803383
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,End,joint,13,2,0.9600965403385248,1.001191775835497,0.023712796069034568,-1.733040480647345
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,End,joint,13,3,0.9709837494455135,1.0034862756645606,0.018493336384418697,-1.7575263621134203
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Middle,joint,12,1,0.9633789189098125,0.9909063675623107,0.025308830400505675,-1.0876618246233978
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Middle,joint,12,2,1.0492786749204546,1.0091779724022623,0.023224014053055703,1.7266912785439024
gravity,gravity::wired_gravity_16,wired_gravity_16,expert,Middle,joint,12,3,1.0182614982689593,0.9894274780440189,0.03193458817010801,0.9029087856511065
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,End,joint,8,1,0.9834574764006252,1.0197549484535322,0.01693411010976974,-2.1434531733655153
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,End,joint,8,2,0.9611961551396617,0.9739114918982251,0.013530996077019382,-0.9397191962947006
hacking,hacking::wired_hacking_15,wired_hacking_15,graduate,End,joint,8,3,1.0503567439259862,1.01872546185881,0.02345769140169944,1.3484396876704012
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Beginning,joint,8,1,0.8915812398703351,0.9835039338257279,0.048521334732044154,-1.8944799120434286
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Beginning,joint,8,2,1.024944060180888,1.0205470506185894,0.030401826713826158,0.1446297817459376
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Beginning,joint,8,3,1.0216002350307263,0.986461510017338,0.06357737150390808,0.552692320902703
infinity,infinity::wired_infinity_12,wired_infinity_12,child,End,joint,8,1,0.9123221887183907,0.9913861224904881,0.07603740305952013,-1.0398031835754333
infinity,infinity::wired_infinity_12,wired_infinity_12,child,End,joint,8,2,1.0233250789683135,1.011976722787905,0.035438154889630584,0.32022988261527724
infinity,infinity::wired_infinity_12,wired_infinity_12,child,End,joint,8,3,1.0444966650216894,0.9883599764374144,0.09963730284429052,0.5634103591905066
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Middle,joint,8,1,0.9874451700294914,0.9780165674429996,0.03710392269719785,0.2541133632537422
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Middle,joint,8,2,1.0278121994885867,1.0347422841130736,0.03631750247253028,-0.19081941633317462
infinity,infinity::wired_infinity_12,wired_infinity_12,child,Middle,joint,8,3,0.9161356528849384,0.9733295832742492,0.04890135471625982,-1.1695776266560922
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Beginning,joint,12,1,0.8123584257682569,0.980471268687285,0.04262055176202313,-3.9444079433252273
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Beginning,joint,12,2,0.9793743348813222,1.0161344688199185,0.03379313972917044,-1.0877987139758065
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Beginning,joint,12,3,1.0830918994770333,0.9882922728705488,0.04973600722299165,1.9060562336950355
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,End,joint,12,1,1.0137552118072821,1.0318667107349673,0.011202027168445103,-1.616805481306391
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,End,joint,12,2,0.9714794219850275,0.9620825599683369,0.021496597349896444,0.43713253142994796
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,End,joint,12,3,1.035289604765441,1.0305184051736276,0.01497828739737747,0.31854106315577596
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Middle,joint,11,1,0.9919735475066898,1.0133360719036735,0.022347717261601358,-0.9559152797091077
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Middle,joint,11,2,0.9431624013091501,0.9908283217056937,0.029076772249475285,-1.639312644043693
infinity,infinity::wired_infinity_14,wired_infinity_14,undergraduate,Middle,joint,11,3,0.9750325808361063,1.013370676842814,0.02732901580850216,-1.4028348578429393
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Beginning,joint,9,1,0.8880524277150612,0.9886013201814192,0.0527152642767675,-1.90739615642355
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Beginning,joint,9,2,0.9590589309459804,1.018058242723453,0.026432574152225514,-2.2320683349905646
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Beginning,joint,9,3,1.0087341448521483,0.9946931155534465,0.06390252333229798,0.21972574112116586
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,End,joint,9,1,0.9276835599023538,1.0047772349347728,0.034814395203303566,-2.21441948315401
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,End,joint,9,2,0.9729002070172902,1.0004078441070863,0.02692231385222258,-1.021741193598231
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,End,joint,9,3,1.022512696052541,1.0065838031287049,0.04859694283429483,0.32777561704139
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Middle,joint,9,1,0.91288594945228,0.9850042790333898,0.03260179157113483,-2.2120971304215815
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Middle,joint,9,2,0.9805257664676974,1.0127851406592931,0.030511058984256084,-1.0573010333152253
infinity,infinity::wired_infinity_15,wired_infinity_15,graduate,Middle,joint,9,3,0.9947319798098216,0.986480056597613,0.04246524502087588,0.194321808531943
internet,internet::wired_internet_12,wired_internet_12,child,Beginning,joint,9,1,0.9420098432480036,0.9959394887232984,0.031114971971625455,-1.7332377970474988
internet,internet::wired_internet_12,wired_internet_12,child,Beginning,joint,9,2,0.9590443626772389,1.0077553214839772,0.037958776461244965,-1.2832594553323136
internet,internet::wired_internet_12,wired_internet_12,child,Beginning,joint,9,3,1.021147173618095,1.0011931166104737,0.04298379171960702,0.4642228200291435
internet,internet::wired_internet_12,wired_internet_12,child,End,joint,9,1,0.8758084466393833,0.9942639510020067,0.05889852100535572,-2.0111796075805044
internet,internet::wired_internet_12,wired_internet_12,child,End,joint,9,2,1.0193036051660456,1.0118194147826929,0.031080931035082603,0.2407968530577448
internet,internet::wired_internet_12,wired_internet_12,child,End,joint,9,3,1.1138748410271533,0.9902568435593415,0.07172832823352687,1.7234194705520949
internet,internet::wired_internet_12,wired_internet_12,child,Middle,joint,9,1,0.9858391399546949,1.0177321452055375,0.017541692992740433,-1.8181258367730757
internet,internet::wired_internet_12,wired_internet_12,child,Middle,joint,9,2,0.9253962377422356,0.9708202620158601,0.034388920232377856,-1.3208912628450877
internet,internet::wired_internet_12,wired_internet_12,child,Middle,joint,9,3,1.0032783314214224,1.0148586651788023,0.02084371514314148,-0.5555791603297904
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Beginning,joint,11,1,0.8569412237547368,0.9898930626303738,0.040213752171725625,-3.306128667324799
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Beginning,joint,11,2,0.959821343353742,1.0118421652729426,0.024506987845587917,-2.122693423074678
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Beginning,joint,11,3,1.0184464048233985,0.9906768385401606,0.04743419529416434,0.5854334855060627
internet,internet::wired_internet_14,wired_internet_14,undergraduate,End,joint,11,1,0.8994253145320489,0.9789496509782155,0.0314226035170984,-2.5308003648677295
internet,internet::wired_internet_14,wired_internet_14,undergraduate,End,joint,11,2,1.0377217741041076,1.0243348418099494,0.022753408268629,0.5883484415218486
internet,internet::wired_internet_14,wired_internet_14,undergraduate,End,joint,11,3,1.0365475714623835,0.9758858099222967,0.036144454852013036,1.6783144686634646
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Middle,joint,10,1,0.9585188384535059,0.9911004327543967,0.021445579780720658,-1.5192685221866233
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Middle,joint,10,2,0.9850374449316592,1.009379375247214,0.014894416201486295,-1.6342990545091463
internet,internet::wired_internet_14,wired_internet_14,undergraduate,Middle,joint,10,3,1.0193833804973842,0.9916204135001251,0.026343665521080018,1.0538763853892457
internet,internet::wired_internet_16,wired_internet_16,expert,Beginning,joint,9,1,0.9117728901819389,0.9819061596849444,0.04106842894179692,-1.707717370985873
internet,internet::wired_internet_16,wired_internet_16,expert,Beginning,joint,9,2,0.9663360857005248,1.019185101338545,0.03648428282467651,-1.4485419897653895
internet,internet::wired_internet_16,wired_internet_16,expert,Beginning,joint,9,3,1.006579111365132,0.9814297205778666,0.05135303719133623,0.4897352165084455
internet,internet::wired_internet_16,wired_internet_16,expert,End,joint,10,1,1.013937347636125,1.0047089935658389,0.025169137339425166,0.3666535704356795
internet,internet::wired_internet_16,wired_internet_16,expert,End,joint,10,2,0.9782736779041497,0.9914634757057278,0.031589719939974586,-0.41753449624247446
internet,internet::wired_internet_16,wired_internet_16,expert,End,joint,10,3,0.9772761537151698,1.0024994155647993,0.030841938575685093,-0.8178234901717469
internet,internet::wired_internet_16,wired_internet_16,expert,Middle,joint,9,1,0.9353459791181573,0.9886972912689959,0.024509854248962726,-2.176729066150869
internet,internet::wired_internet_16,wired_internet_16,expert,Middle,joint,9,2,0.9995442873852922,1.0124120422347322,0.027312451193833916,-0.4711314542264542
internet,internet::wired_internet_16,wired_internet_16,expert,Middle,joint,9,3,0.9978663177318052,0.988904998228692,0.02802642393013269,0.31974537762837435
laser,laser::wired_laser_12,wired_laser_12,child,Beginning,joint,12,1,1.0111993087578357,1.041357117986726,0.02541806167253176,-1.1864716364851935
laser,laser::wired_laser_12,wired_laser_12,child,Beginning,joint,12,2,0.8478899078641382,0.9470963997622444,0.06176432991230779,-1.6062101222333063
laser,laser::wired_laser_12,wired_laser_12,child,Beginning,joint,12,3,1.038818952126946,1.045291682092555,0.02961646490355288,-0.21855174095516763
laser,laser::wired_laser_12,wired_laser_12,child,End,joint,12,1,0.8676235206206722,0.9954747467136399,0.05233391148225955,-2.442990070335321
laser,laser::wired_laser_12,wired_laser_12,child,End,joint,12,2,0.9321317828993985,1.0021251905136532,0.053271778860155425,-1.3138928173957838
laser,laser::wired_laser_12,wired_laser_12,child,End,joint,12,3,1.070495013724251,0.9985102911237025,0.0601319534860138,1.1971126568720507
laser,laser::wired_laser_12,wired_laser_12,child,Middle,joint,11,1,1.0268403462763147,1.0768478024298214,0.03686702920410676,-1.356427605724633
laser,laser::wired_laser_12,wired_laser_12,child,Middle,joint,11,2,0.7310855207661293,0.8940861784862303,0.128154695767818,-1.2719054634986964
laser,laser::wired_laser_12,wired_laser_12,child,Middle,joint,11,3,1.1007126922380641,1.0760368681417172,0.04758588778378407,0.5185534040778318
laser,laser::wired_laser_13,wired_laser_13,teenager,Beginning,joint,9,1,1.002897780667607,1.0459235695079452,0.027395331169154734,-1.57055187888301
laser,laser::wired_laser_13,wired_laser_13,teenager,Beginning,joint,9,2,0.9623558969906836,0.9569437461857936,0.0274080369248693,0.19746583163638237
laser,laser::wired_laser_13,wired_laser_13,teenager,Beginning,joint,9,3,1.0788267387284078,1.048408662535798,0.04627805598626845,0.6572894116735465
laser,laser::wired_laser_13,wired_laser_13,teenager,End,joint,9,1,0.9172841855470992,0.972591735696718,0.03281452987122971,-1.6854591660052975
laser,laser::wired_laser_13,wired_laser_13,teenager,End,joint,9,2,1.0049390150970117,1.0250490258647154,0.026979781271589953,-0.74537338035723
laser,laser::wired_laser_13,wired_laser_13,teenager,End,joint,9,3,0.9679430032692448,0.9736181917806939,0.043040716507160695,-0.13185627405865608
laser,laser::wired_laser_13,wired_laser_13,teenager,Middle,joint,8,1,0.9710976877713501,1.0021976151323173,0.024482444367060992,-1.2702950283350583
laser,laser::wired_laser_13,wired_laser_13,teenager,Middle,joint,8,2,0.9914871143994773,0.9916388513933639,0.03543488178128845,-0.004282136309164236
laser,laser::wired_laser_13,wired_laser_13,teenager,Middle,joint,8,3,1.034278021190466,1.0038025898109622,0.03141504659310435,0.9700902810754808
laser,laser::wired_laser_15,wired_laser_15,graduate,Beginning,joint,8,1,0.8645868441714054,0.9823943478180718,0.048254064963131504,-2.4414006102216907
laser,laser::wired_laser_15,wired_laser_15,graduate,Beginning,joint,8,2,0.9384563895257445,1.0249132613445537,0.05690663696665628,-1.519275719446706
laser,laser::wired_laser_15,wired_laser_15,graduate,Beginning,joint,8,3,1.0476111586273142,0.9756645917842053,0.06340741926469386,1.1346711106908245
laser,laser::wired_laser_15,wired_laser_15,graduate,End,joint,8,1,0.9263775758237993,0.993033384148452,0.032810642330780904,-2.031530125276467
laser,laser::wired_laser_15,wired_laser_15,graduate,End,joint,8,2,0.9717018316857968,1.0127460433293758,0.037498779214702994,-1.0945479427097144
laser,laser::wired_laser_15,wired_laser_15,graduate,End,joint,8,3,1.0214481107428115,0.9927348075033031,0.045150191906194195,0.6359508570675461
laser,laser::wired_laser_15,wired_laser_15,graduate,Middle,joint,8,1,0.9395500770216028,0.9723295000734195,0.03214328204785923,-1.0197907918366982
laser,laser::wired_laser_15,wired_laser_15,graduate,Middle,joint,8,2,1.017854106955961,1.0328662999823994,0.02773271805876466,-0.5413170463359597
laser,laser::wired_laser_15,wired_laser_15,graduate,Middle,joint,8,3,0.9965590468388617,0.9782229612128994,0.04153568204882567,0.4414538228698869
laser,laser::wired_laser_16,wired_laser_16,expert,Beginning,joint,14,1,0.8800977744468844,0.9777213911948885,0.04515398174320662,-2.162015684534654
laser,laser::wired_laser_16,wired_laser_16,expert,Beginning,joint,14,2,1.0119356888290596,1.0224893676098061,0.014720431702046934,-0.7169408475485813
laser,laser::wired_laser_16,wired_laser_16,expert,Beginning,joint,14,3,0.9731218790101415,0.9802539707813877,0.05329858035179844,-0.13381391632142278
laser,laser::wired_laser_16,wired_laser_16,expert,End,joint,14,1,0.9820962225383661,1.00957943568263,0.019565266432791346,-1.4046940397500554
laser,laser::wired_laser_16,wired_laser_16,expert,End,joint,14,2,0.9236230148382437,0.9896625022891764,0.03892278848679077,-1.6966792467437044
laser,laser::wired_laser_16,wired_laser_16,expert,End,joint,14,3,0.9664766903266258,1.0107988035135824,0.023034877601218105,-1.9241306142044738
laser,laser::wired_laser_16,wired_laser_16,expert,Middle,joint,14,1,1.0114034722567038,1.0034722268387013,0.022651765407053825,0.35013806983594686
laser,laser::wired_laser_16,wired_laser_16,expert,Middle,joint,14,2,0.9758559603674957,0.9960106216995599,0.020273042283907864,-0.9941606715861485
laser,laser::wired_laser_16,wired_laser_16,expert,Middle,joint,14,3,1.0414603776377787,1.004321563682545,0.026161127256926455,1.4196182599662492
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Beginning,joint,10,1,0.9270959207283949,1.0051125867045823,0.02794097410545153,-2.7921956364780303
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Beginning,joint,10,2,0.9284023569481741,0.9935526431214738,0.031108879439215767,-2.0942665678652346
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Beginning,joint,10,3,1.026835354035314,1.0054137536418262,0.031234805923740856,0.6858246677052557
moravec,moravec::wired_moravec_12,wired_moravec_12,child,End,joint,10,1,0.9631823548721942,1.0153723445516716,0.025984774766150482,-2.0084834349791483
moravec,moravec::wired_moravec_12,wired_moravec_12,child,End,joint,10,2,0.9523766327395801,0.9844465625568923,0.043111423261995685,-0.743884738446645
moravec,moravec::wired_moravec_12,wired_moravec_12,child,End,joint,10,3,1.0679123630915206,1.0153216187973122,0.03225541047816718,1.6304472184536503
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Middle,joint,9,1,0.9979616762728963,1.0242539329622569,0.02570027961131424,-1.0230338769460576
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Middle,joint,9,2,0.9764825849522676,0.9702058512233946,0.02919145471888102,0.21501955929634273
moravec,moravec::wired_moravec_12,wired_moravec_12,child,Middle,joint,9,3,1.0440886915186718,1.0230313085056908,0.03148877258415353,0.6687267011346751
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Beginning,joint,9,1,0.9828750225182464,1.0150276950957247,0.02500230238527948,-1.2859884694622623
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Beginning,joint,9,2,0.9302915179843363,0.9805034726203735,0.03198699855874487,-1.5697613686330023
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Beginning,joint,9,3,1.0262811371843792,1.0179366365065838,0.028718750384223543,0.29055932330465706
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,End,joint,10,1,0.9226600862492427,1.0143324071351487,0.03558619550639582,-2.5760641052351323
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,End,joint,10,2,0.9624507236544911,0.9878108092830611,0.0486111475964897,-0.5216927985135913
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,End,joint,10,3,1.0071082059991214,1.0087591469100925,0.04534580953151663,-0.036407794414247144
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Middle,joint,9,1,0.9376586340195083,0.9808702782357331,0.041932354077540916,-1.0305084264126512
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Middle,joint,9,2,0.9703799878472037,1.0193299478039328,0.0345008139537944,-1.4188059453404753
moravec,moravec::wired_moravec_13,wired_moravec_13,teenager,Middle,joint,9,3,0.9801116044120525,0.9788311372867045,0.05070973049079025,0.025250915612351196
nano,nano::wired_nano_12,wired_nano_12,child,End,joint,8,1,0.9885977893523217,1.0137350368871543,0.021945447976263403,-1.145442442643299
nano,nano::wired_nano_12,wired_nano_12,child,End,joint,8,2,1.0280944113307007,0.9824897798478417,0.03899115794085435,1.169614699620786
nano,nano::wired_nano_12,wired_nano_12,child,End,joint,8,3,0.9883328457193772,1.0134399295946819,0.0294088776323862,-0.8537246537982733
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Beginning,joint,8,1,0.9899442417039886,0.9976339048056438,0.01841765371728657,-0.41751589098657993
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Beginning,joint,8,2,0.9292852786242354,1.006434517171075,0.051830405848764076,-1.4884938152318017
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Beginning,joint,8,3,0.9614827145763366,0.9967209393929547,0.027279339276795423,-1.2917550699841445
nano,nano::wired_nano_14,wired_nano_14,undergraduate,End,joint,8,1,0.8889351864508107,0.9826257132698256,0.04242482758748809,-2.2083891001279183
nano,nano::wired_nano_14,wired_nano_14,undergraduate,End,joint,8,2,0.9598516986972061,1.0231338843158866,0.04369421470465116,-1.448296669168521
nano,nano::wired_nano_14,wired_nano_14,undergraduate,End,joint,8,3,1.041705847345386,0.9848282116669826,0.054702104918273396,1.0397705127321923
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Middle,joint,8,1,0.9754985229342431,1.0120850062445212,0.025636488097637404,-1.4271253991942001
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Middle,joint,8,2,1.0024162367038552,0.9822712192696312,0.01895760950009936,1.0626348978291982
nano,nano::wired_nano_14,wired_nano_14,undergraduate,Middle,joint,8,3,1.0343907445797458,1.0122650817728667,0.03426650357140438,0.6456936220753821
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Beginning,joint,10,1,1.0688610625209451,1.1069402271925168,0.017238435421047343,-2.2089687225952517
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Beginning,joint,10,2,0.6754271670287035,0.86885384224585,0.07945665518940008,-2.4343672000297163
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Beginning,joint,10,3,1.1314792627096844,1.106323870894205,0.022394150697729084,1.1233018905258307
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,End,joint,11,1,0.9703461109673769,0.9946783435273391,0.019299331797086542,-1.2607810889926991
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,End,joint,11,2,0.991886464101617,1.0113633885036133,0.02469132074656703,-0.7888166292078287
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,End,joint,11,3,0.9847929547843915,0.9947420116433691,0.023746171993738473,-0.41897518731022987
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Middle,joint,10,1,1.0559471502344904,1.0135120079309354,0.04023097822636386,1.054787732597232
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Middle,joint,10,2,0.8818100072346995,0.9846948272795248,0.079270529685136,-1.297894948519781
nuclear,nuclear::wired_nuclear_12,wired_nuclear_12,child,Middle,joint,10,3,0.9774446955995346,1.014478496055644,0.05060765255526869,-0.7317826175728033
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,Beginning,joint,8,1,0.9679058707830953,1.007871836386629,0.025544032066597885,-1.5645911146421698
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,Beginning,joint,8,2,0.9698452752991498,0.9935789421982215,0.038808453516384435,-0.6115592029208713
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,Beginning,joint,8,3,1.0159723472597046,1.0053322343645503,0.033234600485210264,0.320151671445224
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,End,joint,8,1,1.0801148226886135,1.0442107734194237,0.02026046795008972,1.772123396045785
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,End,joint,8,2,0.9421362065436011,0.9373833395554898,0.05621210138436664,0.08455238055613981
nuclear,nuclear::wired_nuclear_14,wired_nuclear_14,undergraduate,End,joint,8,3,1.0335263421150218,1.047756574259824,0.02655347624362929,-0.535908444312121
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Beginning,joint,10,1,0.9868576250074705,0.977195969817661,0.06235765490232711,0.1549393607720323
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Beginning,joint,10,2,1.03565905110469,1.0238762812061346,0.030912940709398,0.3811597870717351
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Beginning,joint,10,3,0.9985111808929118,0.9797208738888905,0.0766706965280039,0.24507807878278695
sensing,sensing::wired_sensing_12,wired_sensing_12,child,End,joint,11,1,1.1821487464411695,0.9672002504798736,0.09839713303966277,2.184499581656029
sensing,sensing::wired_sensing_12,wired_sensing_12,child,End,joint,11,2,0.9803602322382557,1.0423612549347432,0.09817678245502003,-0.6315242885953549
sensing,sensing::wired_sensing_12,wired_sensing_12,child,End,joint,11,3,0.8154678533598787,0.9698077507526464,0.12188338601601847,-1.2662915138613198
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Middle,joint,10,1,0.9548355371327397,0.9898108323354451,0.023934779559422973,-1.461275008440001
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Middle,joint,10,2,1.0217546007671754,1.0131441580310765,0.02380728838458032,0.36167255157356665
sensing,sensing::wired_sensing_12,wired_sensing_12,child,Middle,joint,10,3,1.0566090824745529,0.9887024492785915,0.02830900033395663,2.3987647884022025
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,joint,22,1,0.9325840005374829,0.9879801675829212,0.035166730087809545,-1.5752436154034464
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,joint,22,2,1.0182468196143646,1.0146005496874142,0.029402353334929916,0.12401285997126721
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,joint,22,3,0.9334242554516107,0.9839852562758173,0.03954624959623209,-1.2785283393605054
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,expert,11,1,0.9525988691506371,0.9975196431989904,0.030645871912461743,-1.4658017946647792
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,expert,11,2,1.0405321586876877,1.0016579330909923,0.03287494606026194,1.1824878898793136
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,expert,11,3,1.0042917266959661,1.0013152457223276,0.03441120900742184,0.08649742509763583
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,partner,11,1,1.0527324442434487,0.9997994253668341,0.04707396815606265,1.1244647721459908
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,partner,11,2,0.8879236100106446,0.997470219583861,0.053632402103235645,-2.042545276311751
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Beginning,partner,11,3,1.0027395782045605,0.9979416418853848,0.055570987053921835,0.08633887165833744
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,joint,23,1,1.0938013279495764,1.0240876494736093,0.04746634863695874,1.4686968869074946
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,joint,23,2,0.924693781492705,0.9763123801673942,0.049637078389328286,-1.0399201635079904
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,joint,23,3,1.0418898156286798,1.023656704012119,0.051794148388867305,0.3520303390195305
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,expert,12,1,0.9595492039271347,1.0020616383550083,0.05181349970640632,-0.8204895378379014
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,expert,12,2,0.9865667637487211,0.996676750336966,0.057311027615026024,-0.17640560654672746
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,expert,12,3,1.060013638668654,0.998817488614511,0.06068395288031114,1.0084404055688678
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,partner,11,1,0.9405714201450387,1.0116768766326791,0.08857619649239448,-0.8027603273047048
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,partner,11,2,0.892831063633475,1.0055253091362282,0.09532877268301947,-1.1821640238406947
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,End,partner,11,3,0.8604769233961422,0.9953307170411505,0.10920587958623443,-1.234858362534601
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,joint,22,1,1.0535375879149984,1.0701997314176979,0.014904871253089832,-1.1178991901218425
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,joint,22,2,0.8609829995835615,0.924202030015168,0.040270310330821416,-1.569866979227646
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,joint,22,3,1.0735412812537852,1.069574775736024,0.016659371393529205,0.23809454895169585
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,expert,11,1,0.9356300712443822,1.0005015908651598,0.026661159672815127,-2.433184468225639
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,expert,11,2,0.9786685795090061,0.999989947133405,0.028247386200810583,-0.7548085147710807
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,expert,11,3,1.0422765748193534,0.99944220954957,0.0328693888386975,1.3031688991842185
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,partner,11,1,0.9272674842892488,0.998698995508091,0.09188824592718751,-0.7773737598108554
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,partner,11,2,0.925385447651363,1.0004087160329782,0.10129531661841334,-0.7406390629512833
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,Middle,partner,11,3,0.9607766841921884,0.9949078939466042,0.11326141668823549,-0.30134895670928835
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,Beginning,joint,12,1,0.8806552222479519,0.9790826061193175,0.057852557855100524,-1.701348868927977
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,Beginning,joint,12,2,1.0127092240080868,1.02358703282343,0.030503607093276507,-0.35660729506776323
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,Beginning,joint,12,3,1.0266372524367384,0.9769579135732918,0.06615617875105309,0.7509402719644815
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,End,joint,12,1,0.9385877746357894,0.9961796709118831,0.044766678628633094,-1.2864902655355257
