video_uid,conversation_uid,conversation_id,level_label,_role,_turn_order,_conversation_time,_embedding_row
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5095,0.6363636363636364,1532
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5097,0.6515151515151515,1533
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5098,0.6666666666666666,1534
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5100,0.6818181818181818,1535
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5101,0.696969696969697,1536
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5105,0.7121212121212122,1537
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5106,0.7272727272727273,1538
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5107,0.7424242424242424,1539
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5109,0.7575757575757576,1540
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5110,0.7727272727272727,1541
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5111,0.7878787878787878,1542
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5112,0.803030303030303,1543
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5113,0.8181818181818182,1544
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5114,0.8333333333333334,1545
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5115,0.8484848484848485,1546
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5116,0.8636363636363636,1547
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5117,0.8787878787878788,1548
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5118,0.8939393939393939,1549
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5119,0.9090909090909091,1550
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5120,0.9242424242424242,1551
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5121,0.9393939393939394,1552
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5122,0.9545454545454546,1553
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5123,0.9696969696969697,1554
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,partner,5124,0.9848484848484849,1555
sensing,sensing::wired_sensing_13,wired_sensing_13,teenager,expert,5125,1.0,1556
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5126,0.0,1557
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5127,0.029411764705882353,1558
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5128,0.058823529411764705,1559
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5130,0.08823529411764706,1560
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5131,0.11764705882352941,1561
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5133,0.14705882352941177,1562
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5135,0.17647058823529413,1563
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5136,0.20588235294117646,1564
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5137,0.23529411764705882,1565
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5138,0.2647058823529412,1566
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5140,0.29411764705882354,1567
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5143,0.3235294117647059,1568
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5144,0.35294117647058826,1569
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5145,0.38235294117647056,1570
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5146,0.4117647058823529,1571
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5147,0.4411764705882353,1572
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5148,0.47058823529411764,1573
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5149,0.5,1574
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5152,0.5294117647058824,1575
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5155,0.5588235294117647,1576
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5156,0.5882352941176471,1577
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5166,0.6176470588235294,1578
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5167,0.6470588235294118,1579
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5170,0.6764705882352942,1580
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5171,0.7058823529411765,1581
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5174,0.7352941176470589,1582
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5175,0.7647058823529411,1583
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5176,0.7941176470588235,1584
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5177,0.8235294117647058,1585
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5178,0.8529411764705882,1586
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5179,0.8823529411764706,1587
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5180,0.9117647058823529,1588
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5182,0.9411764705882353,1589
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,partner,5187,0.9705882352941176,1590
sensing,sensing::wired_sensing_14,wired_sensing_14,undergraduate,expert,5188,1.0,1591
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5189,0.0,1592
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5190,0.03125,1593
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5192,0.0625,1594
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5193,0.09375,1595
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5196,0.125,1596
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5198,0.15625,1597
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5199,0.1875,1598
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5202,0.21875,1599
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5203,0.25,1600
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5206,0.28125,1601
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5207,0.3125,1602
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5211,0.34375,1603
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5212,0.375,1604
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5214,0.40625,1605
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5215,0.4375,1606
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5219,0.46875,1607
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5220,0.5,1608
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5221,0.53125,1609
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5222,0.5625,1610
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5223,0.59375,1611
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5224,0.625,1612
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5225,0.65625,1613
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5226,0.6875,1614
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5228,0.71875,1615
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5230,0.75,1616
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5231,0.78125,1617
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5232,0.8125,1618
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5238,0.84375,1619
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5239,0.875,1620
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5241,0.90625,1621
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5242,0.9375,1622
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,partner,5243,0.96875,1623
sensing,sensing::wired_sensing_15,wired_sensing_15,graduate,expert,5244,1.0,1624
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5250,0.0,1625
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5252,0.038461538461538464,1626
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5253,0.07692307692307693,1627
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5254,0.11538461538461539,1628
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5255,0.15384615384615385,1629
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5256,0.19230769230769232,1630
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5258,0.23076923076923078,1631
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5259,0.2692307692307692,1632
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5261,0.3076923076923077,1633
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5264,0.34615384615384615,1634
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5266,0.38461538461538464,1635
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5267,0.4230769230769231,1636
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5274,0.46153846153846156,1637
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5276,0.5,1638
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5279,0.5384615384615384,1639
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5280,0.5769230769230769,1640
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5281,0.6153846153846154,1641
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5282,0.6538461538461539,1642
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5283,0.6923076923076923,1643
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5284,0.7307692307692307,1644
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5285,0.7692307692307693,1645
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5286,0.8076923076923077,1646
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5289,0.8461538461538461,1647
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5290,0.8846153846153846,1648
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5301,0.9230769230769231,1649
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,partner,5302,0.9615384615384616,1650
sensing,sensing::wired_sensing_16,wired_sensing_16,expert,expert,5303,1.0,1651
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5306,0.0,1652
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5307,0.02,1653
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5309,0.04,1654
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5310,0.06,1655
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5311,0.08,1656
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5312,0.1,1657
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5314,0.12,1658
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5315,0.14,1659
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5316,0.16,1660
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5317,0.18,1661
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5318,0.2,1662
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5319,0.22,1663
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5320,0.24,1664
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5321,0.26,1665
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5323,0.28,1666
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5324,0.3,1667
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5329,0.32,1668
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5330,0.34,1669
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5333,0.36,1670
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5334,0.38,1671
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5335,0.4,1672
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5336,0.42,1673
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5337,0.44,1674
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5338,0.46,1675
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5343,0.48,1676
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5344,0.5,1677
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5347,0.52,1678
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5348,0.54,1679
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5349,0.56,1680
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5350,0.58,1681
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5352,0.6,1682
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5353,0.62,1683
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5355,0.64,1684
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5356,0.66,1685
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5360,0.68,1686
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5361,0.7,1687
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5364,0.72,1688
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5365,0.74,1689
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5374,0.76,1690
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5375,0.78,1691
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5376,0.8,1692
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5377,0.82,1693
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5379,0.84,1694
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5380,0.86,1695
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5388,0.88,1696
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5389,0.9,1697
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5394,0.92,1698
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5395,0.94,1699
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5396,0.96,1700
sleep,sleep::wired_sleep_12,wired_sleep_12,child,expert,5397,0.98,1701
sleep,sleep::wired_sleep_12,wired_sleep_12,child,partner,5398,1.0,1702
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5399,0.0,1703
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5400,0.02702702702702703,1704
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5402,0.05405405405405406,1705
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5403,0.08108108108108109,1706
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5404,0.10810810810810811,1707
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5405,0.13513513513513514,1708
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5406,0.16216216216216217,1709
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5407,0.1891891891891892,1710
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5408,0.21621621621621623,1711
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5409,0.24324324324324326,1712
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5410,0.2702702702702703,1713
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5412,0.2972972972972973,1714
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5413,0.32432432432432434,1715
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5415,0.35135135135135137,1716
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5417,0.3783783783783784,1717
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5422,0.40540540540540543,1718
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5423,0.43243243243243246,1719
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5426,0.4594594594594595,1720
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5427,0.4864864864864865,1721
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5434,0.5135135135135135,1722
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5436,0.5405405405405406,1723
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5447,0.5675675675675675,1724
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5448,0.5945945945945946,1725
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5450,0.6216216216216216,1726
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5452,0.6486486486486487,1727
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5454,0.6756756756756757,1728
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5455,0.7027027027027027,1729
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5458,0.7297297297297297,1730
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5459,0.7567567567567568,1731
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5460,0.7837837837837838,1732
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5461,0.8108108108108109,1733
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5463,0.8378378378378378,1734
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5464,0.8648648648648649,1735
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5466,0.8918918918918919,1736
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5467,0.918918918918919,1737
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5471,0.9459459459459459,1738
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,expert,5475,0.972972972972973,1739
sleep,sleep::wired_sleep_13,wired_sleep_13,teenager,partner,5476,1.0,1740
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5479,0.0,1741
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5481,0.047619047619047616,1742
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5482,0.09523809523809523,1743
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5483,0.14285714285714285,1744
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5484,0.19047619047619047,1745
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5485,0.23809523809523808,1746
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5486,0.2857142857142857,1747
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5487,0.3333333333333333,1748
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5489,0.38095238095238093,1749
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5490,0.42857142857142855,1750
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5491,0.47619047619047616,1751
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5492,0.5238095238095238,1752
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5493,0.5714285714285714,1753
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5494,0.6190476190476191,1754
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5495,0.6666666666666666,1755
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5499,0.7142857142857143,1756
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5500,0.7619047619047619,1757
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5507,0.8095238095238095,1758
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5510,0.8571428571428571,1759
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5524,0.9047619047619048,1760
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,expert,5525,0.9523809523809523,1761
sleep,sleep::wired_sleep_14,wired_sleep_14,undergraduate,partner,5526,1.0,1762
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5528,0.0,1763
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5529,0.045454545454545456,1764
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5530,0.09090909090909091,1765
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5533,0.13636363636363635,1766
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5534,0.18181818181818182,1767
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5535,0.22727272727272727,1768
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5536,0.2727272727272727,1769
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5537,0.3181818181818182,1770
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5538,0.36363636363636365,1771
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5539,0.4090909090909091,1772
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5540,0.45454545454545453,1773
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5541,0.5,1774
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5542,0.5454545454545454,1775
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5552,0.5909090909090909,1776
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5554,0.6363636363636364,1777
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5556,0.6818181818181818,1778
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5558,0.7272727272727273,1779
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5564,0.7727272727272727,1780
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5565,0.8181818181818182,1781
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5567,0.8636363636363636,1782
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5568,0.9090909090909091,1783
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,partner,5570,0.9545454545454546,1784
sleep,sleep::wired_sleep_15,wired_sleep_15,graduate,expert,5571,1.0,1785
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5573,0.0,1786
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5574,0.08333333333333333,1787
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5575,0.16666666666666666,1788
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5579,0.25,1789
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5582,0.3333333333333333,1790
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5583,0.4166666666666667,1791
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5585,0.5,1792
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5589,0.5833333333333334,1793
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5591,0.6666666666666666,1794
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5595,0.75,1795
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5596,0.8333333333333334,1796
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,partner,5598,0.9166666666666666,1797
sleep,sleep::wired_sleep_16,wired_sleep_16,expert,expert,5599,1.0,1798
time,time::wired_time_12,wired_time_12,child,expert,5604,0.0,1799
time,time::wired_time_12,wired_time_12,child,partner,5605,0.03571428571428571,1800
time,time::wired_time_12,wired_time_12,child,expert,5606,0.07142857142857142,1801
time,time::wired_time_12,wired_time_12,child,partner,5607,0.10714285714285714,1802
time,time::wired_time_12,wired_time_12,child,expert,5608,0.14285714285714285,1803
time,time::wired_time_12,wired_time_12,child,partner,5609,0.17857142857142858,1804
time,time::wired_time_12,wired_time_12,child,expert,5610,0.21428571428571427,1805
time,time::wired_time_12,wired_time_12,child,partner,5612,0.25,1806
time,time::wired_time_12,wired_time_12,child,expert,5613,0.2857142857142857,1807
time,time::wired_time_12,wired_time_12,child,partner,5616,0.32142857142857145,1808
time,time::wired_time_12,wired_time_12,child,expert,5617,0.35714285714285715,1809
time,time::wired_time_12,wired_time_12,child,partner,5626,0.39285714285714285,1810
time,time::wired_time_12,wired_time_12,child,expert,5627,0.42857142857142855,1811
time,time::wired_time_12,wired_time_12,child,partner,5632,0.4642857142857143,1812
time,time::wired_time_12,wired_time_12,child,expert,5633,0.5,1813
time,time::wired_time_12,wired_time_12,child,partner,5636,0.5357142857142857,1814
time,time::wired_time_12,wired_time_12,child,expert,5637,0.5714285714285714,1815
time,time::wired_time_12,wired_time_12,child,partner,5638,0.6071428571428571,1816
time,time::wired_time_12,wired_time_12,child,expert,5639,0.6428571428571429,1817
time,time::wired_time_12,wired_time_12,child,partner,5650,0.6785714285714286,1818
time,time::wired_time_12,wired_time_12,child,expert,5651,0.7142857142857143,1819
time,time::wired_time_12,wired_time_12,child,partner,5660,0.75,1820
time,time::wired_time_12,wired_time_12,child,expert,5661,0.7857142857142857,1821
time,time::wired_time_12,wired_time_12,child,partner,5673,0.8214285714285714,1822
time,time::wired_time_12,wired_time_12,child,expert,5674,0.8571428571428571,1823
time,time::wired_time_12,wired_time_12,child,partner,5677,0.8928571428571429,1824
time,time::wired_time_12,wired_time_12,child,expert,5678,0.9285714285714286,1825
time,time::wired_time_12,wired_time_12,child,partner,5679,0.9642857142857143,1826
time,time::wired_time_12,wired_time_12,child,expert,5680,1.0,1827
time,time::wired_time_13,wired_time_13,teenager,expert,5684,0.0,1828
time,time::wired_time_13,wired_time_13,teenager,partner,5686,0.08333333333333333,1829
time,time::wired_time_13,wired_time_13,teenager,expert,5689,0.16666666666666666,1830
time,time::wired_time_13,wired_time_13,teenager,partner,5692,0.25,1831
time,time::wired_time_13,wired_time_13,teenager,expert,5693,0.3333333333333333,1832
time,time::wired_time_13,wired_time_13,teenager,partner,5702,0.4166666666666667,1833
time,time::wired_time_13,wired_time_13,teenager,expert,5703,0.5,1834
time,time::wired_time_13,wired_time_13,teenager,partner,5706,0.5833333333333334,1835
time,time::wired_time_13,wired_time_13,teenager,expert,5707,0.6666666666666666,1836
time,time::wired_time_13,wired_time_13,teenager,partner,5716,0.75,1837
time,time::wired_time_13,wired_time_13,teenager,expert,5717,0.8333333333333334,1838
time,time::wired_time_13,wired_time_13,teenager,partner,5751,0.9166666666666666,1839
time,time::wired_time_13,wired_time_13,teenager,expert,5752,1.0,1840
time,time::wired_time_14,wired_time_14,undergraduate,expert,5755,0.0,1841
time,time::wired_time_14,wired_time_14,undergraduate,partner,5756,0.08333333333333333,1842
