video_uid,conversation_uid,conversation_id,level_label,trajectory_type,horizon,stage,path_length,direct_displacement,route_efficiency,excess_path_fraction,directional_persistence,turning_cost,backward_movement,backtracking_fraction,monotonic_progress_fraction,future_alignment,pairwise_coverage,centroid_dispersion,resultant_length,coverage_per_path,mean_step_distance,step_distance_sd,step_distance_cv,normalized_acceleration,n_local_windows
astro,astro::wired_astro_13,wired_astro_13,teenager,partner,5,Middle,6.47135923659933,1.0575940652225106,0.16342688244552955,0.8365731175544704,-0.5702526289598828,0.7851263144799414,0.42989671399293705,0.06643066754224045,0.6,0.5529659469824176,1.2434876865787923,0.8025454822436772,0.5913969644418458,0.19215247386455392,1.294271847319866,0.11791249207174824,0.09110334302327398,1.8092347286894168,1
astro,astro::wired_astro_14,wired_astro_14,undergraduate,expert,3,Beginning,3.247880167368743,1.4191496195160254,0.4369464224001046,0.5630535775998954,-0.4592197539412173,0.7296098769706086,0.1259091259770928,0.038766555257208755,0.6666666666666666,0.6462470938703986,1.149339980918122,0.7030560449310916,0.6946746680176946,0.35387388748682036,1.0826267224562478,0.16911658003710503,0.15620950095654001,1.662547650749003,1
astro,astro::wired_astro_14,wired_astro_14,undergraduate,expert,3,End,2.503835296585501,1.0403718205471664,0.415511284614419,0.584488715385581,-0.3531896544723848,0.6765948272361924,0.03763864783175719,0.01503239765134923,0.6666666666666666,0.39962195426552216,0.9212025313659469,0.566763084679736,0.8200654680424891,0.36791658485771717,0.8346117655285004,0.16995185271632005,0.20362983094145767,1.6939221061048353,1
astro,astro::wired_astro_14,wired_astro_14,undergraduate,expert,3,Middle,2.4897476815209774,0.9274241182947197,0.37506983980538333,0.6249301601946167,-0.48308930693393126,0.7415446534669656,0.0035398805769009853,0.001510714545880706,0.8888888888888888,0.586872390436486,0.8483459692431127,0.5194768749213676,0.8519870423942654,0.3418153109344561,0.8299158938403258,0.11429502875354365,0.14144727654285302,1.7073405975960168,3
astro,astro::wired_astro_14,wired_astro_14,undergraduate,expert,5,Middle,4.406986169505726,1.10991459532329,0.2502375434752501,0.7497624565247499,-0.4565958433684723,0.7282979216842361,0.07399949294073989,0.0173245963670699,0.7999999999999999,0.5894641758392644,0.949710933393851,0.6121153401947262,0.7792632096669819,0.21530860693282497,0.8813972339011452,0.17041682233264552,0.19153199183105163,1.6743727701469329,3
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,3,Beginning,3.0648940500387716,1.327127928804818,0.43410190758742356,0.5658980924125765,-0.2766738570251044,0.6383369285125522,0.0424725905141326,0.01513028688381794,0.8333333333333334,0.5692432956436617,1.1455600896584024,0.7056260169755835,0.6962382557046864,0.374157337743614,1.0216313500129237,0.20977821903919708,0.21327671258174274,1.5900959214463193,4
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,3,End,2.7645972723926744,1.0248296149278793,0.36866579468311467,0.6313342053168853,-0.3818366484907416,0.6909183242453708,0.0680692998317581,0.024785267003980822,0.8333333333333333,0.5121782688252022,0.9765309546862777,0.5994916584290626,0.7923903028349434,0.35294254887306264,0.9215324241308914,0.12959537929018822,0.13826220415208001,1.6716130397284128,4
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,3,Middle,2.8166566525953627,1.0292580823781676,0.3710774605039158,0.6289225394960841,-0.4333323860545197,0.7166661930272599,0.13012516900251817,0.04445472946185913,0.611111111111111,0.5442508726957559,0.9733161995582975,0.5957602676648737,0.790374465909797,0.34686673232950443,0.938885550865121,0.1548502905168265,0.16843984113358024,1.7034233943005885,6
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,5,Beginning,5.064869826288589,1.3665139512069222,0.2700883640475244,0.7299116359524757,-0.30501159863746957,0.6525057993187348,0.13529518004583577,0.02630065649797612,0.6666666666666666,0.5598970172847321,1.177549999117019,0.7676414111014678,0.630072077168574,0.23275813727974867,1.0129739652577179,0.24987324178504636,0.24646025887785158,1.6232651704417798,3
astro,astro::wired_astro_14,wired_astro_14,undergraduate,joint,5,End,4.49659273195861,1.104730312098699,0.24291891669339905,0.757081083306601,-0.39942951748112643,0.6997147587405633,0.10776155969506758,0.026149092337551718,0.8000000000000002,0.5090014461913547,0.9645800419935742,0.6228182553309112,0.7706203871212663,0.21432513920645954,0.899318546391722,0.14970206109539014,0.16563025020440006,1.669215638784132,3
